,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Timestamp,Experiment Seed,SGDL Seed,Name,SGDL Hash,Generation Method,Parent 1,Parent 2
55,55.0,,,1780668671,602932848,806549793.0,Sayav,956210324,Crossover,511119631.0,975260.0
56,56.0,,,1780668671,602932848,973446672.0,Fokic,271654206,Crossover,995640518.0,767262232.0
57,57.0,,,1780668671,602932848,569748682.0,Ibah,193948832,Crossover,193948832.0,938625126.0
58,58.0,,,1780668671,602932848,417111961.0,Isi,767262232,Crossover,767262232.0,995640518.0
59,59.0,,,1780668671,602932848,935611500.0,Gow,995640518,Crossover,995640518.0,984684152.0
60,60.0,,,1780668671,602932848,633004436.0,Ibah,193948832,Crossover,193948832.0,138336316.0
61,61.0,,,1780668671,602932848,602232942.0,Ajaj,787766096,Crossover,511119631.0,511119631.0
62,62.0,,,1780668671,602932848,383246039.0,Dojum,194755278,Crossover,912517160.0,984684152.0
63,63.0,,,1780668671,602932848,268132417.0,Oyaek,786237920,Crossover,786237920.0,718213608.0
64,64.0,,,1780668671,602932848,674592696.0,Drayab,912517160,Crossover,912517160.0,878940501.0
65,65.0,,,1780668671,602932848,662287298.0,Oye,19957353,Crossover,548982522.0,489412911.0
66,66.0,,,1780668671,602932848,756739091.0,Uneap,356639933,Crossover,356639933.0,743457359.0
67,67.0,,,1780668671,602932848,752643062.0,Ibah,193948832,Crossover,193948832.0,984684152.0
68,68.0,,,1780668671,602932848,382254979.0,Drosey,388123925,Crossover,912517160.0,548982522.0
69,69.0,,,1780668671,602932848,569426782.0,Beani,548982522,Crossover,548982522.0,327175713.0
70,70.0,,,1780668671,602932848,115905698.0,Boufab,902267744,Crossover,448567465.0,356639933.0
71,71.0,,,1780668671,602932848,399524265.0,Tron,541100424,Crossover,356639933.0,984684152.0
72,72.0,,,1780668671,602932848,806385939.0,Hutiv,866637809,Crossover,866637809.0,94330756.0
73,73.0,,,1780668671,602932848,972483861.0,Gow,995640518,Crossover,995640518.0,912517160.0
74,74.0,,,1780668671,602932848,685417756.0,Badad,511119631,Crossover,511119631.0,511119631.0
75,,,,1780668672,107728788,631549881.0,Prage,456923896,Random,,
76,,,,1780668672,107728788,336703683.0,Oxif,700573172,Random,,
77,,,,1780668672,107728788,402356949.0,Asu,43107785,Random,,
78,,,,1780668672,107728788,63464319.0,Uxi,343519792,Random,,
79,,,,1780668672,107728788,914568465.0,Ufe,508452475,Random,,
80,,,,1780668672,107728788,574661357.0,Uqoy,473318170,Random,,
81,,,,1780668672,107728788,837881035.0,Woule,937751799,Random,,
82,,,,1780668672,107728788,73586117.0,Juitu,431497872,Random,,
83,,,,1780668672,107728788,867842017.0,Crioz,981631702,Random,,
84,,,,1780668672,107728788,485398196.0,Jar,380709690,Random,,
85,,,,1780668672,107728788,443285292.0,Giovo,799366418,Random,,
86,,,,1780668672,107728788,526955399.0,Ibik,749294106,Random,,
87,,,,1780668672,107728788,165310428.0,Xaebo,600003956,Random,,
88,,,,1780668672,107728788,264175699.0,Idi,10330767,Random,,
89,,,,1780668672,107728788,240068437.0,Trum,195413680,Random,,
90,,,,1780668672,107728788,441271709.0,Daiyij,781392302,Random,,
91,,,,1780668672,107728788,454923879.0,Brofug,441293521,Random,,
92,,,,1780668672,107728788,938540917.0,Cragu,721679984,Random,,
93,,,,1780668672,107728788,109351550.0,Moug,117525018,Random,,
94,,,,1780668672,107728788,195589293.0,Cuw,293865979,Random,,
95,,,,1780668672,107728788,513662888.0,Ilo,595729753,Random,,
96,,,,1780668672,107728788,135980647.0,Iya,945310984,Random,,
97,,,,1780668672,107728788,506946531.0,Eliw,605050089,Random,,
98,,,,1780668672,107728788,492260789.0,Drom,430473162,Random,,
99,,,,1780668672,107728788,928053940.0,Frinuj,701480585,Random,,
